,name,type,time_h,length_km,lng,lat,url
2548,Te Ara A Waiau Walkway/cycleway,Walking Track,12.1,3.72, 170.179835, -43.394096,te-ara-a-waiau-walkway-cycleway
2549,Te Ara Pataka Track,Tramping Track,6.0,13.62, 172.874710, -43.733230,te-ara-pataka-track
2550,Te Arai/herekino Forest Rd Track,Tramping Track,23.033333333333335,5.51, 173.190035, -35.209526,te-arai-herekino-forest-rd-track
2551,Te Araroa - Puhoi Track,Tramping Track,2.15,1.2, 174.647963, -36.501188,te-araroa-puhoi-track
2552,Te Araroa Double Hut to Lake Emily,Tramping Track,3.55,9.66, 171.220418, -43.552770,te-araroa-double-hut-to-lake-emily
2553,Te Araroa Smythes Bush Track,Tramping Track,0.05,0.09, 174.603463, -36.383627,te-araroa-smythes-bush-track
2554,Te Araroa Tk - Russel Forest Section,Tramping Track,3.033333333333333,0.97, 174.287227, -35.359975,te-araroa-tk-russel-forest-section
2555,Te Araroa Track - Morepork Track Section,Tramping Track,13.15,4.09, 174.408453, -35.474142,te-araroa-track-morepork-track-section
2556,Te Araroa Track Govan Wilson Rd to Dome,Tramping Track,3.3333333333333335,7.76, 174.645307, -36.360337,te-araroa-track-govan-wilson-rd-to-dome
2557,Te Araroa Trail,Tramping Track,23.016666666666666,5.59, 173.686834, -35.241789,te-araroa-trail
2558,Te Aroha Link Track,Tramping Track,5.016666666666667,1.3, 175.753872, -37.528783,te-aroha-link-track
2559,Te Aroha Track,Tramping Track,1.1166666666666667,1.38, 175.741724, -37.534081,te-aroha-track
2560,Te Au Track,Tramping Track,12.083333333333334,2.29, 175.084991, -40.864681,te-au-track
2561,Te Auheke Track,Walking Track,3.033333333333333,1.33, 176.419684, -38.082347,te-auheke-track
2562,Te Awa Awa Walk,Short Walk,1.0333333333333334,0.45, 171.528836, -43.560446,te-awa-awa-walk
2563,Te Ekaou Hut to Forks Hut Track,Tramping Track,4.0,1.32, 175.938037, -40.114270,te-ekaou-hut-to-forks-hut-track
2564,Te Hapua Track Easement,Tramping Track,1.0333333333333334,0.47, 175.789969, -38.816430,te-hapua-track-easement
2565,Te Haua Ura Track. Stream Track,Tramping Track,2.033333333333333,3.34, 174.129887, -35.891111,te-haua-ura-track-stream-track
2566,Te Henga (bethells - Raetahinga Point),Walking Track,5.066666666666666,1.95, 174.450220, -36.884530,te-henga-bethells-raetahinga-point
2567,Te Henga (raetahinga Pt - Constable Rd),Easy Tramping Track,3.8333333333333335,7.96, 174.440170, -36.884200,te-henga-raetahinga-pt-constable-rd
2568,Te Iringa - Oamaru Track,Tramping Track,7.066666666666666,12.25, 176.229336, -39.030158,te-iringa-oamaru-track
2569,Te Karaka Loop Track,Walking Track,2.1333333333333333,1.33, 174.242804, -39.010486,te-karaka-loop-track
2570,Te Kere Haka Track,Walking Track,11.016666666666667,2.54, 168.711808, -45.327724,te-kere-haka-track
2571,Te Kinga Route,Route,22.116666666666667,2.93, 171.491549, -42.654850,te-kinga-route
2572,Te Kinga Track,Tramping Track,11.083333333333334,2.51, 171.495878, -42.632752,te-kinga-track
2573,Te Kopia Access Track (handcock Road),Route,11.0,2.65, 176.280542, -38.390460,te-kopia-access-track-handcock-road
2574,Te Kopia Short Walk,Short Walk,0.08333333333333333,0.21, 176.214705, -38.401120,te-kopia-short-walk
2575,Te Kuri Walkway,Walking Track,14.0,3.25, 178.040588, -38.641022,te-kuri-walkway
2576,Te Maire Loop Track,Walking Track,14.133333333333333,3.81, 175.187319, -38.951498,te-maire-loop-track
2577,Te Matawai to Dracophyllum Hut,Tramping Track,3.6166666666666667,6.91, 175.392551, -40.767753,te-matawai-to-dracophyllum-hut
2578,Te Matua Ngahere Track,Short Walk,1.0666666666666667,0.69, 173.532637, -35.609273,te-matua-ngahere-track
2579,Te Panaa - Te Pua Track,Tramping Track,21.033333333333335,3.77, 177.135214, -38.467571,te-panaa-te-pua-track
2580,Te Pare Pa Short Walk,Short Walk,1.0833333333333333,0.54, 175.814736, -36.843893,te-pare-pa-short-walk
2581,Te Porere Tracks,Walking Track,11.033333333333333,3.1, 175.593052, -39.045212,te-porere-tracks
2582,Te Pua - Otane Track,Tramping Track,14.133333333333333,2.85, 177.135082, -38.467475,te-pua-otane-track
2583,Te Pua Hut to Mangatoatoa Track Junctn,Route,4.966666666666667,9.07, 177.171313, -38.520959,te-pua-hut-to-mangatoatoa-track-junctn
2584,Te Puia Hut to Makino Hut/makahu Rd Track J,Tramping Track,11.15,1.85, 176.408196, -39.172901,te-puia-hut-to-makino-hut-makahu-rd-track-j
2585,Te Puia Track - Car Park to Te Puia Hut,Easy Tramping Track,2.9166666666666665,6.49, 176.454431, -39.184216,te-puia-track-car-park-to-te-puia-hut
2586,Te Puia Track - Te Puia Hut to Mangatainoka,Easy Tramping Track,1.0166666666666666,2.4, 176.394765, -39.162352,te-puia-track-te-puia-hut-to-mangatainoka
2587,Te Pukeohikarua Hut to Harkness Hut Track,Tramping Track,21.066666666666666,3.75, 176.276399, -39.192903,te-pukeohikarua-hut-to-harkness-hut-track
2588,Te Puru Track,Tramping Track,3.183333333333333,5.62, 175.578637, -37.029689,te-puru-track
2589,Te Ranga Trig Northern Section Of Russel,Tramping Track,4.266666666666667,8.76, 174.274549, -35.361731,te-ranga-trig-northern-section-of-russel
2590,Te Raumauku Track,Tramping Track,1.0833333333333333,0.43, 175.132804, -38.199464,te-raumauku-track
2591,Te Reinga Falls Lookout Walking Track,Walking Track,0.08333333333333333,0.17, 177.517932, -38.829520,te-reinga-falls-lookout-walking-track
2592,Te Rere Falls Track - Rd Track (middle Tk),Tramping Track,1.0166666666666666,0.5, 176.008436, -37.904509,te-rere-falls-track-rd-track-middle-tk
2593,Te Rereatukahia Hut Tk,Tramping Track,23.05,4.71, 175.830600, -37.585826,te-rereatukahia-hut-tk
2594,Te Tahi Cave Track,Tramping Track,0.05,0.07, 171.471358, -41.958871,te-tahi-cave-track
2595,Te Tapui Track,Tramping Track,2.6833333333333336,6.04, 175.633947, -37.815151,te-tapui-track
2596,Te Tihi O Tawa Mtb Track,Tramping Track,4.1,1.49, 176.314774, -38.180384,te-tihi-o-tawa-mtb-track
2597,Te Totara Hut  to Whites Clearing Ol,Route,23.1,5.43, 176.891827, -38.694778,te-totara-hut-to-whites-clearing-ol
2598,Te Tuhi Track,Tramping Track,2.8833333333333333,6.13, 175.870485, -37.775896,te-tuhi-track
2599,Te U Track (waiotahi/kaharoa Stream),Route,7.25,15.42, 177.184843, -38.284716,te-u-track-waiotahi-kaharoa-stream
2600,Te Waikoropupu Springs Walk,Short Walk,2.1333333333333333,1.09, 172.769919, -40.848852,te-waikoropupu-springs-walk
2601,Te Waiotukapiti Hut - Central Waiau Hut,Tramping Track,3.716666666666667,7.97, 176.856190, -38.810225,te-waiotukapiti-hut-central-waiau-hut
2602,Te Waiotukapiti Hut to Pukekohu Range,Tramping Track,5.133333333333334,9.27, 176.856190, -38.810225,te-waiotukapiti-hut-to-pukekohu-range
2603,Te Waiotukapiti Stream Track,Tramping Track,13.116666666666667,3.46, 176.856190, -38.810225,te-waiotukapiti-stream-track
2604,Te Waiti Hut - Stag Flat Track,Tramping Track,12.033333333333333,2.75, 177.423828, -38.178078,te-waiti-hut-stag-flat-track
2605,Te Waiti Nature Walk,Walking Track,2.0,0.64, 177.387066, -38.118497,te-waiti-nature-walk
2606,Te Waiti Stream to Tokenui Hut,Route,4.416666666666667,9.77, 177.386043, -38.232094,te-waiti-stream-to-tokenui-hut
2607,Te Waiti Track,Tramping Track,23.133333333333333,6.28, 177.393589, -38.131627,te-waiti-track
2608,Te Weheka Fox Glacier - Cycle/walkway,Walking Track,14.083333333333334,4.51, 170.042964, -43.495928,te-weheka-fox-glacier-cycle-walkway
2609,Te Werahi Beach Track (icon),Walking Track,15.033333333333333,4.3, 172.672059, -34.462211,te-werahi-beach-track-icon
2610,Te Whakaumu Track,Route,21.133333333333333,4, 176.913408, -38.254049,te-whakaumu-track
2611,Te Whara Track,Easy Tramping Track,4.283333333333333,6.75, 174.577337, -35.854588,te-whara-track
2612,Te Whero Bay Track,Walking Track,0.1,0.16, 177.121525, -38.746052,te-whero-bay-track
2613,Teal Bay Hut/second Bay,Tramping Track,5.3,10.76, 167.369458, -46.017524,teal-bay-hut-second-bay
2614,Tekapo Mt John Walkway,Tramping Track,4.233333333333333,8.87, 170.461451, -43.995912,tekapo-mt-john-walkway
2615,Telford Burn/lower Wairaki Hut,Tramping Track,4.15,8.89, 167.884974, -45.813560,telford-burn-lower-wairaki-hut
2616,Tematawai to Waiopehu Track,Tramping Track,3.1,5.93, 175.398735, -40.737462,tematawai-to-waiopehu-track
2617,Temple Basin Track,Tramping Track,13.033333333333333,2.16, 171.576687, -42.908849,temple-basin-track
2618,Temple Viewpoint Track,Tramping Track,5.033333333333333,1.86, 169.818038, -44.107236,temple-viewpoint-track
2619,Tenahaun Track,Tramping Track,5.366666666666666,12.96, 171.235873, -43.764134,tenahaun-track
2620,Terrace Rd Path  - the Mall to Yha,Short Walk,2.066666666666667,0.98, 170.094528, -43.732408,terrace-rd-path-the-mall-to-yha
2621,Terrace Walk Franz Josef,Short Walk,2.0,0.8, 170.182017, -43.390867,terrace-walk-franz-josef
2622,Terraces Link Track,Easy Tramping Track,1.0,0.35, 171.704553, -43.206883,terraces-link-track
2623,Terrible Gully Track,Tramping Track,3.1333333333333333,1.07, 171.545870, -43.394201,terrible-gully-track
2624,The Chasm Path Milford Rd,Short Walk,1.0666666666666667,0.42, 167.952290, -44.720427,the-chasm-path-milford-rd
2625,The Divide to Howden Hut,Great Walk,14.033333333333333,3.27, 168.135640, -44.815603,the-divide-to-howden-hut
2626,The Fern Walk,Walking Track,12.0,3.01, 171.261625, -43.894621,the-fern-walk
2627,The Gorge Track,Tramping Track,11.033333333333333,2.83, 170.746085, -43.231631,the-gorge-track
2628,The Luge Track,Easy Tramping Track,13.05,3.1, 171.711267, -43.149414,the-luge-track
2629,The Mall - Vc to Herm,Short Walk(disabled),0.05,0.15, 170.094994, -43.733183,the-mall-vc-to-herm
2630,The Sisters Track,Tramping Track,14.0,4.1, 169.169099, -45.285842,the-sisters-track
2631,Third Branch Wt- East Collins Drive,Walking Track,2.0833333333333335,0.77, 175.737021, -37.112912,third-branch-wt-east-collins-drive
2632,Thisbe Valley Track,Tramping Track,3.25,7.89, 169.420444, -46.407126,thisbe-valley-track
2633,Thomas Bush Sr Track,Tramping Track,23.066666666666666,4.97, 176.838010, -39.144352,thomas-bush-sr-track
2634,Thomas River Track,Easy Tramping Track,3.1,1.41, 171.709963, -43.208731,thomas-river-track
2635,Thor Creek to T.carter Suspension Bridge,Tramping Track,3.6333333333333333,8.83, 172.382670, -41.396310,thor-creek-to-tcarter-suspension-bridge
2636,Three Mile Stream Route,Route,21.05,4.78, 172.180747, -42.688022,three-mile-stream-route
2637,Thtt-edwin Burn/okaka Track Jcn,Easy Tramping Track,4.833333333333333,9.09, 167.286166, -46.234455,thttedwin-burn-okaka-track-jcn
2638,Thumb - Waipawa Track,Tramping Track,2.6833333333333336,6.02, 175.058200, -36.220760,thumb-waipawa-track
2639,Thunder Creek Falls Walk,Short Walk,0.03333333333333333,0.07, 169.367080, -44.037320,thunder-creek-falls-walk
2640,Thunderbolt Track,Route,1.1333333333333333,1.31, 175.893313, -39.183269,thunderbolt-track
2641,Tikitapu Nature Walk,Walking Track,1.15,0.75, 176.329708, -38.184232,tikitapu-nature-walk
2642,Timaru Creek / Breast Hill Track,Tramping Track,18.483333333333334,36.53, 169.354548, -44.581704,timaru-creek-breast-hill-track
2643,Timaru High River Track,Tramping Track,3.1333333333333333,6.35, 169.364789, -44.527624,timaru-high-river-track
2644,Timber Trail  Piropiro Rd to Maramataha,Walking Track,6.716666666666667,17.1, 175.574094, -38.596299,timber-trail-piropiro-rd-to-maramataha
2645,Timber Trail  Pureora to Piropiro Rd,Walking Track,10.1,25.99, 175.574094, -38.596299,timber-trail-pureora-to-piropiro-rd
2646,Timber Trail Maramataha to Waikoura,Walking Track,8.683333333333334,22.75, 175.396054, -38.692316,timber-trail-maramataha-to-waikoura
2647,Timber Trail Waikoura to Ongarue,Walking Track,6.95,17.29, 175.287202, -38.712573,timber-trail-waikoura-to-ongarue
2648,Timms Ck Roadend to Timms Forks,Tramping Track,22.1,5.74, 173.460596, -41.533169,timms-ck-roadend-to-timms-forks
2649,Timms Forks to Mt Fell Hut Ridgeline,Tramping Track,4.366666666666666,6.68, 173.440488, -41.493622,timms-forks-to-mt-fell-hut-ridgeline
2650,Timperley Bush Walk Track,Walking Track,0.06666666666666667,0.17, 174.143775, -35.456896,timperley-bush-walk-track
2651,Tin Range Surveyors Track,Track - historic,14.133333333333333,3.82, 167.702497, -47.153988,tin-range-surveyors-track
2652,Tin Range Tramway,Track - historic,3.05,6.53, 167.747070, -47.126424,tin-range-tramway
2653,Tinwald Burn Ridge Track,Tramping Track,6.166666666666667,10.38, 169.256120, -44.897871,tinwald-burn-ridge-track
2654,Tip Road Pedestrian Beach Access Track,Walking Track,0.03333333333333333,0.1, 174.466148, -35.957876,tip-road-pedestrian-beach-access-track
2655,Tip Road Vehicle Access Track,Walking Track,0.03333333333333333,0.07, 174.466174, -35.957989,tip-road-vehicle-access-track
2656,Tira Lodge to Ballard Hut Jct,Tramping Track,22.083333333333332,4.84, 176.321528, -39.247990,tira-lodge-to-ballard-hut-jct
2657,Tira Lodge to Mangaturutu Hut Track,Tramping Track,15.0,3.74, 176.321528, -39.247990,tira-lodge-to-mangaturutu-hut-track
2658,Tiraumea Track - T.hut to Du Track,Tramping Track,2.1,5.12, 172.633499, -41.921976,tiraumea-track-thut-to-du-track
2659,Tiraumea Track - Tutaki Rd to T.hut,Tramping Track,5.783333333333333,14.14, 172.484376, -41.838739,tiraumea-track-tutaki-rd-to-thut
2660,Tiritiri Link Tracks,Walking Track,12.016666666666667,3.05, 174.887681, -36.602721,tiritiri-link-tracks
2661,Tirohanga 2- Ruapane Peak to Tirohanga,Tramping Track,3.066666666666667,1.11, 175.109936, -37.982346,tirohanga-2-ruapane-peak-to-tirohanga
2662,Tirohanga 3- Tirohanga Peak to Tahuanui,Tramping Track,5.083333333333333,1.45, 175.100640, -37.989888,tirohanga-3-tirohanga-peak-to-tahuanui
2663,Tirohanga 4- Tahuanui Junction to Hut,Tramping Track,3.066666666666667,1.15, 175.091752, -37.993523,tirohanga-4-tahuanui-junction-to-hut
2664,Tirohanga Mtb Track,Walking Track,13.116666666666667,4.6, 177.378533, -37.985809,tirohanga-mtb-track
2665,Tirohanga Track,Walking Track,14.083333333333334,4.53, 174.783297, -41.092421,tirohanga-track
2666,Tirohanga Track- Carpark to Ruapane Peak,Walking Track,11.1,1.89, 175.115959, -37.976298,tirohanga-track-carpark-to-ruapane-peak
2667,Tiropahi Track - Nm,Tramping Track,15.116666666666667,5.24, 171.472471, -41.982905,tiropahi-track-nm
2668,Titan Rocks Track,Tramping Track,21.15,3.57, 169.001236, -45.528577,titan-rocks-track
2669,Titri Creek Track,Walking Track,1.1,0.73, 170.116135, -46.004215,titri-creek-track
2670,Toatoa Track,Short Walk,0.08333333333333333,0.21, 173.563142, -35.674000,toatoa-track
2671,Tohumoana Loop to Lookout,Walking Track,21.15,4.4, 174.404157, -35.448444,tohumoana-loop-to-lookout
2672,Toi Toi Track,Tramping Track,1.0333333333333334,1.87, 175.628455, -38.551225,toi-toi-track
2673,Tokaanu Thermal Walk,Short Walk,1.0666666666666667,0.6, 175.762351, -38.968810,tokaanu-thermal-walk
2674,Tokata Track,Walking Track,0.03333333333333333,0.07, 177.589936, -37.850158,tokata-track
2675,Tokatea (lucas Lookout) Short Walk,Short Walk,1.05,0.34, 175.514590, -36.722181,tokatea-lucas-lookout-short-walk
2676,Tokatoka Track,Walking Track,1.0833333333333333,0.33, 173.977171, -36.058539,tokatoka-track
2677,Tokenui Hut to Little Manganuku Track,Route,21.133333333333333,5, 177.390357, -38.269145,tokenui-hut-to-little-manganuku-track
2678,Tokomaru Valley/burtons Track,Tramping Track,5.85,12.94, 175.568911, -40.524376,tokomaru-valley-burtons-track
2679,Tolley Rd Access Track,Tramping Track,2.033333333333333,0.77, 175.543771, -38.338997,tolley-rd-access-track
2680,Tomahawk Lagoon Walk,Walking Track,0.15,0.41, 170.553543, -45.899296,tomahawk-lagoon-walk
2681,Tongariro River Anglers True Left Trks,Tramping Track,23.15,7.39, 175.833042, -39.046461,tongariro-river-anglers-true-left-trks
2682,Tongariro River Anglers True Right Trks,Tramping Track,13.016666666666667,4.24, 175.822017, -39.036878,tongariro-river-anglers-true-right-trks
2683,Top - Mid Robinson Hut Route,Route,3.5833333333333335,8.87, 172.179049, -42.478070,top-mid-robinson-hut-route
2684,Top Crooked Hut to Tops Route,Route,5.15,0.75, 171.689803, -42.703405,top-crooked-hut-to-tops-route
2685,Top Gorge Hut to Ngamoko Range Track,Tramping Track,1.0166666666666666,1.2, 176.104036, -39.967352,top-gorge-hut-to-ngamoko-range-track
2686,Top Kokatahi to Crawford Junc Hut Route,Route,15.15,4.09, 171.211063, -42.983561,top-kokatahi-to-crawford-junc-hut-route
2687,Top Maropea Hut to Armstrong Saddle Track,Tramping Track,1.0,1.78, 176.164796, -39.782466,top-maropea-hut-to-armstrong-saddle-track
2688,Top Of Rogue Ridge to Mt Kaiarahi Plus S,Tramping Track,21.05,3.19, 176.363037, -39.331741,top-of-rogue-ridge-to-mt-kaiarahi-plus-s
2689,Top Toaroha Hut to Cedar Flat Hut Track,Tramping Track,3.6333333333333333,7.7, 171.153765, -43.013557,top-toaroha-hut-to-cedar-flat-hut-track
2690,Top Trent - Elizabeth Route,Route,3.0166666666666666,5.73, 171.832532, -42.699510,top-trent-elizabeth-route
2691,Top/clymo Tracks Tongariro Forest,Tramping Track,3.6,8.84, 175.447064, -39.017244,top-clymo-tracks-tongariro-forest
2692,Tore Tore is Track,Walking Track,0.15,0.35, 174.113081, -35.285404,tore-tore-is-track
2693,Torrent Bay / Holyoakes Clearing Tk,Tramping Track,23.066666666666666,4.57, 173.012908, -40.966986,torrent-bay-holyoakes-clearing-tk
2694,Torrent Estuary Low Tide Track,Easy Tramping Track,2.033333333333333,0.98, 173.046044, -40.947443,torrent-estuary-low-tide-track
2695,Totara Creek Track,Easy Tramping Track,3.15,5.69, 175.439787, -40.902340,totara-creek-track
2696,Totara Flats Hut to Neill Forks Hut,Tramping Track,3.066666666666667,5.41, 175.402265, -40.931726,totara-flats-hut-to-neill-forks-hut
2697,Totara Track,Walking Track,0.11666666666666667,0.3, 171.238987, -44.084459,totara-track
2698,Totara Walk Pelorus Bridge,Short Walk,1.1333333333333333,0.85, 173.575344, -41.298952,totara-walk-pelorus-bridge
2699,Totara Walk Pureora,Short Walk,2.0,0.99, 175.557011, -38.513628,totara-walk-pureora
2700,Totaranui Camp to Awaroa Hut,Great Walk,2.7,6.61, 173.014143, -40.848289,totaranui-camp-to-awaroa-hut
2701,"Tourist Loop Track ""gavin Okeefe Walk""",Tramping Track,2.0166666666666666,0.77, 174.975503, -38.075933,tourist-loop-track-gavin-okeefe-walk
2702,Track   Rakiura Np Gateway,Walking Track,0.03333333333333333,0.1, 168.123283, -46.863444,track-rakiura-np-gateway
2703,Track - Ackers Point,Walking Track,3.0833333333333335,1.31, 168.150903, -46.897234,track-ackers-point
2704,Track - Albatross,Tramping Track,2.05,1.01, 166.282008, -50.498176,track-albatross
2705,Track - Big Hellfire Hut to Duck Creek,Tramping Track,6.5,15.42, 167.766938, -46.922327,track-big-hellfire-hut-to-duck-creek
2706,Track - Bungaree Hut to Xmas Turn Off,Tramping Track,3.9166666666666665,9.66, 167.977052, -46.745840,track-bungaree-hut-to-xmas-turn-off
2707,Track - Christmas Hut to Yankee River Hu,Tramping Track,4.416666666666667,11.1, 167.888124, -46.696738,track-christmas-hut-to-yankee-river-hu
2708,Track - Col-lyall Saddle Track,Tramping Track,4.883333333333333,11.69, 169.142370, -52.529865,track-collyall-saddle-track
